state	year	county	precinct	g2012_USP_adv	g2012_USP_edv	g2012_USP_ldv	g2012_USP_dv	g2012_USP_arv	g2012_USP_erv	g2012_USP_lrv	g2012_USP_rv	g2012_USP_tv	g2012_USP_atv	g2012_USP_etv	g2012_USP_ltv	cd	g2012_USH_adv	g2012_USH_edv	g2012_USH_ldv	g2012_USH_dv	g2012_USH_arv	g2012_USH_erv	g2012_USH_lrv	g2012_USH_rv	g2012_USH_tv	g2012_USH_atv	g2012_USH_etv	g2012_USH_ltv	cd2	g2012_USH_adv2	g2012_USH_edv2	g2012_USH_ldv2	g2012_USH_dv2	g2012_USH_arv2	g2012_USH_erv2	g2012_USH_lrv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USH_atv2	g2012_USH_etv2	g2012_USH_ltv2	sd	g2012_STS_adv	g2012_STS_edv	g2012_STS_ldv	g2012_STS_dv	g2012_STS_arv	g2012_STS_erv	g2012_STS_lrv	g2012_STS_rv	g2012_STS_tv	g2012_STS_atv	g2012_STS_etv	g2012_STS_ltv	sd2	g2012_STS_adv2	g2012_STS_edv2	g2012_STS_ldv2	g2012_STS_dv2	g2012_STS_arv2	g2012_STS_erv2	g2012_STS_lrv2	g2012_STS_rv2	g2012_STS_tv2	g2012_STS_atv2	g2012_STS_etv2	g2012_STS_ltv2	ld	g2012_STH_adv	g2012_STH_edv	g2012_STH_ldv	g2012_STH_dv	g2012_STH_arv	g2012_STH_erv	g2012_STH_lrv	g2012_STH_rv	g2012_STH_tv	g2012_STH_atv	g2012_STH_etv	g2012_STH_ltv	ld2	g2012_STH_adv2	g2012_STH_edv2	g2012_STH_ldv2	g2012_STH_dv2	g2012_STH_arv2	g2012_STH_erv2	g2012_STH_lrv2	g2012_STH_rv2	g2012_STH_tv2	g2012_STH_atv2	g2012_STH_etv2	g2012_STH_ltv2	ld3	g2012_STH_adv3	g2012_STH_edv3	g2012_STH_ldv3	g2012_STH_dv3	g2012_STH_arv3	g2012_STH_erv3	g2012_STH_lrv3	g2012_STH_rv3	g2012_STH_tv3	g2012_STH_atv3	g2012_STH_etv3	g2012_STH_ltv3	ld4	g2012_STH_adv4	g2012_STH_edv4	g2012_STH_ldv4	g2012_STH_dv4	g2012_STH_arv4	g2012_STH_erv4	g2012_STH_lrv4	g2012_STH_rv4	g2012_STH_tv4	g2012_STH_atv4	g2012_STH_etv4	g2012_STH_ltv4	ld5	g2012_STH_adv5	g2012_STH_edv5	g2012_STH_ldv5	g2012_STH_dv5	g2012_STH_arv5	g2012_STH_erv5	g2012_STH_lrv5	g2012_STH_rv5	g2012_STH_tv5	g2012_STH_atv5	g2012_STH_etv5	g2012_STH_ltv5	ld6	g2012_STH_adv6	g2012_STH_edv6	g2012_STH_ldv6	g2012_STH_dv6	g2012_STH_arv6	g2012_STH_erv6	g2012_STH_lrv6	g2012_STH_rv6	g2012_STH_tv6	g2012_STH_atv6	g2012_STH_etv6	g2012_STH_ltv6	ld7	g2012_STH_adv7	g2012_STH_edv7	g2012_STH_ldv7	g2012_STH_dv7	g2012_STH_arv7	g2012_STH_erv7	g2012_STH_lrv7	g2012_STH_rv7	g2012_STH_tv7	g2012_STH_atv7	g2012_STH_etv7	g2012_STH_ltv7	ld8	g2012_STH_adv8	g2012_STH_edv8	g2012_STH_ldv8	g2012_STH_dv8	g2012_STH_arv8	g2012_STH_erv8	g2012_STH_lrv8	g2012_STH_rv8	g2012_STH_tv8	g2012_STH_atv8	g2012_STH_etv8	g2012_STH_ltv8	ld9	g2012_STH_adv9	g2012_STH_edv9	g2012_STH_ldv9	g2012_STH_dv9	g2012_STH_arv9	g2012_STH_erv9	g2012_STH_lrv9	g2012_STH_rv9	g2012_STH_tv9	g2012_STH_atv9	g2012_STH_etv9	g2012_STH_ltv9
"OK"	2012	"TULSA"	720120	0	0	256	256	0	0	442	442	698	0	0	698	1	0	0	219	219	0	0	438	438	692	0	0	692																																																																																																																																																												
"OK"	2012	"TULSA"	720121	0	0	358	358	0	0	530	530	888	0	0	888	1	0	0	308	308	0	0	514	514	872	0	0	872														39	0	0	373	373	0	0	489	489	862	0	0	862																																																																																																																																		
"OK"	2012	"TULSA"	720122	0	0	133	133	0	0	312	312	445	0	0	445	1	0	0	116	116	0	0	312	312	447	0	0	447														39	0	0	153	153	0	0	291	291	444	0	0	444																																																																																																																																		
"OK"	2012	"TULSA"	720123	0	0	343	343	0	0	727	727	1070	0	0	1070	1	0	0	312	312	0	0	695	695	1056	0	0	1056														39	0	0	381	381	0	0	662	662	1043	0	0	1043																																																																																																																																		
"OK"	2012	"TULSA"	720124	0	0	325	325	0	0	695	695	1020	0	0	1020	1	0	0	292	292	0	0	666	666	1006	0	0	1006														39	0	0	329	329	0	0	655	655	984	0	0	984																																																																																																																																		
"OK"	2012	"TULSA"	720125	0	0	286	286	0	0	598	598	884	0	0	884	1	0	0	273	273	0	0	575	575	880	0	0	880														39	0	0	306	306	0	0	557	557	863	0	0	863																																																																																																																																		
"OK"	2012	"TULSA"	720126	0	0	238	238	0	0	554	554	792	0	0	792	1	0	0	215	215	0	0	538	538	781	0	0	781														39	0	0	271	271	0	0	499	499	770	0	0	770																																																																																																																																		
"OK"	2012	"TULSA"	720127	0	0	191	191	0	0	439	439	630	0	0	630	1	0	0	171	171	0	0	423	423	629	0	0	629														39	0	0	210	210	0	0	407	407	617	0	0	617																																																																																																																																		
"OK"	2012	"TULSA"	720128	0	0	322	322	0	0	582	582	904	0	0	904	1	0	0	292	292	0	0	566	566	901	0	0	901														39	0	0	340	340	0	0	551	551	891	0	0	891																																																																																																																																		
"OK"	2012	"TULSA"	720129	0	0	292	292	0	0	609	609	901	0	0	901	1	0	0	254	254	0	0	610	610	899	0	0	899																																																																																																																																																												
"OK"	2012	"TULSA"	720130	0	0	368	368	0	0	602	602	970	0	0	970	1	0	0	341	341	0	0	592	592	968	0	0	968																																																																																																																																																												
"OK"	2012	"TULSA"	720131	0	0	142	142	0	0	110	110	252	0	0	252	1	0	0	121	121	0	0	109	109	248	0	0	248																																																																																																																																																												
"OK"	2012	"TULSA"	720132	0	0	241	241	0	0	590	590	831	0	0	831	1	0	0	205	205	0	0	580	580	823	0	0	823																																																																																																																																																												
"OK"	2012	"TULSA"	720133	0	0	290	290	0	0	585	585	875	0	0	875	1	0	0	254	254	0	0	584	584	875	0	0	875																																																																																																																																																												
"OK"	2012	"TULSA"	720134	0	0	317	317	0	0	693	693	1010	0	0	1010	1	0	0	283	283	0	0	688	688	1002	0	0	1002																																																																																																																																																												
"OK"	2012	"TULSA"	720135	0	0	388	388	0	0	1034	1034	1422	0	0	1422	1	0	0	332	332	0	0	1014	1014	1396	0	0	1396																																																																																																																																																												
"OK"	2012	"TULSA"	720136	0	0	202	202	0	0	683	683	885	0	0	885	1	0	0	181	181	0	0	673	673	880	0	0	880																																																																																																																																																												
"OK"	2012	"TULSA"	720137	0	0	282	282	0	0	352	352	634	0	0	634	1	0	0	259	259	0	0	321	321	623	0	0	623																																																																																																																																																												
"OK"	2012	"TULSA"	720138	0	0	50	50	0	0	88	88	138	0	0	138	1	0	0	46	46	0	0	84	84	138	0	0	138																																																																																																																																																												
"OK"	2012	"TULSA"	720139	0	0	353	353	0	0	168	168	521	0	0	521	1	0	0	305	305	0	0	165	165	509	0	0	509																																																																																																																																																												
"OK"	2012	"TULSA"	720140	0	0	219	219	0	0	123	123	342	0	0	342	1	0	0	204	204	0	0	121	121	344	0	0	344														11	0	0	195	195	0	0	102	102	341	0	0	341														66	0	0	215	215	0	0	125	125	340	0	0	340																																																																																																								
"OK"	2012	"TULSA"	720141	0	0	392	392	0	0	681	681	1073	0	0	1073	1	0	0	358	358	0	0	652	652	1069	0	0	1069																																																																																																																																																												
"OK"	2012	"TULSA"	720142	0	0	176	176	0	0	495	495	671	0	0	671	1	0	0	174	174	0	0	452	452	665	0	0	665																																																																																																																																																												
"OK"	2012	"TULSA"	720143	0	0	219	219	0	0	394	394	613	0	0	613	1	0	0	212	212	0	0	368	368	611	0	0	611																																																																																																																																																												
"OK"	2012	"TULSA"	720144	0	0	602	602	0	0	756	756	1358	0	0	1358	1	0	0	544	544	0	0	720	720	1349	0	0	1349																																																																																																																																																												
"OK"	2012	"TULSA"	720145	0	0	201	201	0	0	749	749	950	0	0	950	1	0	0	169	169	0	0	738	738	940	0	0	940																																																																																																																																																												
"OK"	2012	"TULSA"	720146	0	0	317	317	0	0	724	724	1041	0	0	1041	1	0	0	278	278	0	0	703	703	1035	0	0	1035																																																																																																																																																												
"OK"	2012	"TULSA"	720147	0	0	180	180	0	0	92	92	272	0	0	272	1	0	0	159	159	0	0	91	91	272	0	0	272																																								66	0	0	175	175	0	0	94	94	269	0	0	269																																																																																																								
"OK"	2012	"TULSA"	720148	0	0	221	221	0	0	363	363	584	0	0	584	1	0	0	223	223	0	0	320	320	580	0	0	580																																								66	0	0	234	234	0	0	344	344	578	0	0	578																																																																																																								
"OK"	2012	"TULSA"	720149	0	0	220	220	0	0	295	295	515	0	0	515	1	0	0	215	215	0	0	263	263	514	0	0	514																																								66	0	0	230	230	0	0	279	279	509	0	0	509																																																																																																								
"OK"	2012	"TULSA"	720150	0	0	303	303	0	0	1206	1206	1509	0	0	1509	1	0	0	282	282	0	0	1172	1172	1493	0	0	1493																																																																																																																																																												
"OK"	2012	"TULSA"	720151	0	0	137	137	0	0	264	264	401	0	0	401	1	0	0	122	122	0	0	250	250	393	0	0	393																																																																																																																																																												
"OK"	2012	"TULSA"	720152	0	0	140	140	0	0	536	536	676	0	0	676	1	0	0	129	129	0	0	523	523	675	0	0	675																																																																																																																																																												
"OK"	2012	"TULSA"	720153	0	0	257	257	0	0	738	738	995	0	0	995	1	0	0	243	243	0	0	715	715	992	0	0	992																																																																																																																																																												
"OK"	2012	"TULSA"	720154	0	0	370	370	0	0	1033	1033	1403	0	0	1403	1	0	0	330	330	0	0	992	992	1388	0	0	1388																																																																																																																																																												
"OK"	2012	"TULSA"	720155	0	0	295	295	0	0	1374	1374	1669	0	0	1669	1	0	0	276	276	0	0	1345	1345	1658	0	0	1658																																																																																																																																																												
"OK"	2012	"TULSA"	720156	0	0	114	114	0	0	165	165	279	0	0	279	1	0	0	99	99	0	0	155	155	276	0	0	276																																																																																																																																																												
"OK"	2012	"TULSA"	720157	0	0	303	303	0	0	1359	1359	1662	0	0	1662	1	0	0	282	282	0	0	1324	1324	1648	0	0	1648																																																																																																																																																												
"OK"	2012	"TULSA"	720158	0	0	255	255	0	0	793	793	1048	0	0	1048	1	0	0	239	239	0	0	757	757	1035	0	0	1035																																																																																																																																																												
"OK"	2012	"TULSA"	720159	0	0	323	323	0	0	895	895	1218	0	0	1218	1	0	0	297	297	0	0	877	877	1214	0	0	1214																																																																																																																																																												
"OK"	2012	"TULSA"	720160	0	0	466	466	0	0	806	806	1272	0	0	1272	1	0	0	431	431	0	0	769	769	1262	0	0	1262														39	0	0	520	520	0	0	719	719	1239	0	0	1239																																																																																																																																		
"OK"	2012	"TULSA"	720161	0	0	407	407	0	0	260	260	667	0	0	667	1	0	0	375	375	0	0	242	242	661	0	0	661																																								71	0	0	391	391	0	0	269	269	660	0	0	660																																																																																																								
"OK"	2012	"TULSA"	720162	0	0	59	59	0	0	130	130	189	0	0	189	1	0	0	41	41	0	0	125	125	185	0	0	185																																																																																																																																																												
"OK"	2012	"TULSA"	720163	0	0	329	329	0	0	581	581	910	0	0	910	1	0	0	313	313	0	0	552	552	901	0	0	901																																																																																																																																																												
"OK"	2012	"TULSA"	720164	0	0	132	132	0	0	264	264	396	0	0	396	1	0	0	115	115	0	0	261	261	391	0	0	391														39	0	0	141	141	0	0	244	244	385	0	0	385																																																																																																																																		
"OK"	2012	"TULSA"	720165	0	0	137	137	0	0	430	430	567	0	0	567	1	0	0	121	121	0	0	415	415	566	0	0	566														39	0	0	136	136	0	0	421	421	557	0	0	557																																																																																																																																		
