state	year	county	precinct	cd	g2012_REG_tv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv	ld	g2012_STH_dv	g2012_STH_rv	g2012_STH_tv	ld2	g2012_STH_dv2	g2012_STH_rv2	g2012_STH_tv2	ld3	g2012_STH_dv3	g2012_STH_rv3	g2012_STH_tv3	ld4	g2012_STH_dv4	g2012_STH_rv4	g2012_STH_tv4	ld5	g2012_STH_dv5	g2012_STH_rv5	g2012_STH_tv5	ld6	g2012_STH_dv6	g2012_STH_rv6	g2012_STH_tv6	ld7	g2012_STH_dv7	g2012_STH_rv7	g2012_STH_tv7	ld8	g2012_STH_dv8	g2012_STH_rv8	g2012_STH_tv8	ld9	g2012_STH_dv9	g2012_STH_rv9	g2012_STH_tv9	ld10	g2012_STH_dv10	g2012_STH_rv10	g2012_STH_tv10	ld11	g2012_STH_dv11	g2012_STH_rv11	g2012_STH_tv11	ld12	g2012_STH_dv12	g2012_STH_rv12	g2012_STH_tv12	ld13	g2012_STH_dv13	g2012_STH_rv13	g2012_STH_tv13	sd	g2012_STS_dv	g2012_STS_rv	g2012_STS_tv	sd2	g2012_STS_dv2	g2012_STS_rv2	g2012_STS_tv2	sd3	g2012_STS_dv3	g2012_STS_rv3	g2012_STS_tv3	sd4	g2012_STS_dv4	g2012_STS_rv4	g2012_STS_tv4	sd5	g2012_STS_dv5	g2012_STS_rv5	g2012_STS_tv5	sd6	g2012_STS_dv6	g2012_STS_rv6	g2012_STS_tv6	sd7	g2012_STS_dv7	g2012_STS_rv7	g2012_STS_tv7	sd8	g2012_STS_dv8	g2012_STS_rv8	g2012_STS_tv8
"SC"	2012	"Newberry"	"Provisional"	5	0	2	6	9	3	2	1	3	8	5	13	40	10		11																																																	18		9	9																												
"SC"	2012	"Newberry"	"Silverstreet"	3	732	173	276	449					286	168	460	40	391		393																																																	18		346	346																												
"SC"	2012	"Newberry"	"St Phillips-Jolly St."	5	978	219	401	636					425	226	652	40	568		569																																																	18		539	541																												
"SC"	2012	"Newberry"	"Stoney Hill"	3	682	96	370	466					388	89	480	40	356		360																																																	18		422	423																												
"SC"	2012	"Newberry"	"Wheeland"	5	415	53	236	296					252	47	306	40	217		228																																																	18		269	272																												
"SC"	2012	"Newberry"	"Whitmire City"	5	793	156	278	470					302	172	488	40	373		375																																																	18		376	378																												
"SC"	2012	"Newberry"	"Whitmire Outside"	5	744	155	273	464					301	169	480	40	378		379																																																	18		371	372																												
"SC"	2012	"Oconee"	"Absentee"	3	0	1909	4880	6828					4876	2136	7082	1	670	2721	3617	2		2183	2895																																													1		5856	5899																												
"SC"	2012	"Oconee"	"Bountyland"	3	1716	168	648	821					639	190	847	2		576	803																																																	1		758	762																												
"SC"	2012	"Oconee"	"Earles Grove"	3	790	94	373	467					377	94	479	2		350	453																																																	1		428	431																												
"SC"	2012	"Oconee"	"Emergency"	3	0	0	0	0					0	0	0	2		0	0	1	0	0	0																																													1		0	0																												
"SC"	2012	"Oconee"	"Failsafe"	3	0	1	3	4					3	1	4	2		1	2	1	0	2	2																																													1		3	3																												
"SC"	2012	"Oconee"	"Failsafe Provisional"	3	0	4	16	20					16	2	20																																																					1		19	19																												
"SC"	2012	"Oconee"	"Fair Play"	3	842	83	389	473					402	89	502	2		369	461																																																	1		437	438																												
"SC"	2012	"Oconee"	"Friendship"	3	1785	251	660	913					641	278	939	2		645	867																																																	1		785	791																												
"SC"	2012	"Oconee"	"Holly Springs"	3	357	26	176	203					188	18	212	1	19	168	208																																																	1		196	197																												
"SC"	2012	"Oconee"	"Keowee"	3	3497	287	1406	1696					1406	334	1760	2		645	905	1	104	641	781																																													1		1564	1573																												
"SC"	2012	"Oconee"	"Long Creek"	3	349	76	115	191					118	79	204	1	58	122	196																																																	1		158	159																												
"SC"	2012	"Oconee"	"Madison"	3	605	63	261	324					263	58	329	1	48	233	321																																																	1		297	297																												
"SC"	2012	"Oconee"	"Mountain Rest"	3	846	128	384	512					387	142	538	1	97	389	526																																																	1		466	472																												
"SC"	2012	"Oconee"	"Newry-Corinth"	3	257	34	92	127					98	29	132	2		96	121																																																	1		115	116																												
"SC"	2012	"Oconee"	"Oakway"	3	1228	155	551	711					556	168	735	2		529	695																																																	1		656	660																												
"SC"	2012	"Oconee"	"Provisional"	3	0	7	26	33					22	11	33	1	5	19	27	2		4	5																																													1		30	30																												
"SC"	2012	"Oconee"	"Ravenel"	3	2337	324	823	1154					829	355	1207	2		812	1090																																																	1		1005	1015																												
"SC"	2012	"Oconee"	"Return"	3	633	80	304	384					309	88	406	2		287	391																																																	1		365	368																												
"SC"	2012	"Oconee"	"Richland"	3	882	101	430	532					425	116	550	1	81	420	532																																																	1		482	486																												
"SC"	2012	"Oconee"	"Salem"	3	1622	153	730	883					735	152	900	1	124	687	882																																																	1		818	819																												
"SC"	2012	"Oconee"	"Seneca 1"	3	2682	480	720	1205					682	576	1280	2		753	1066																																																	1		965	972																												
"SC"	2012	"Oconee"	"Seneca 2"	3	2043	315	665	983					644	342	1006	2		602	907																																																	1		813	821																												
"SC"	2012	"Oconee"	"Seneca 3"	3	1271	180	442	622					430	205	646	2		398	570																																																	1		527	531																												
"SC"	2012	"Oconee"	"Seneca 4"	3	2743	576	586	1165					584	639	1244	2		680	977																																																	1		843	854																												
"SC"	2012	"Oconee"	"Shiloh"	3	1130	211	395	606					379	231	625	2		410	564																																																	1		506	511																												
"SC"	2012	"Oconee"	"South Union"	3	1361	158	546	705					538	170	720	2		514	687																																																	1		630	632																												
"SC"	2012	"Oconee"	"Stamp Creek"	3	2630	241	923	1175					910	287	1206	1	224	898	1175																																																	1		1037	1041																												
"SC"	2012	"Oconee"	"Tamassee"	3	1200	132	549	683					545	144	705	1	102	549	686																																																	1		632	634																												
"SC"	2012	"Oconee"	"Tokeena-Providence"	3	1167	130	482	616					473	152	639	2		457	596																																																	1		549	556																												
"SC"	2012	"Oconee"	"Utica"	3	674	138	161	301					154	154	320	2		180	264																																																	1		229	234																												
"SC"	2012	"Oconee"	"Walhalla 1"	3	3454	331	1123	1454					1096	384	1498	1	250	1154	1480																																																	1		1356	1369																												
"SC"	2012	"Oconee"	"Walhalla 2"	3	2479	250	749	999					730	292	1037	1	177	773	1018																																																	1		920	923																												
"SC"	2012	"Oconee"	"West Union"	3	1636	144	594	740					574	174	768	1	117	580	755																																																	1		687	691																												
"SC"	2012	"Oconee"	"Westminster 1"	3	2659	260	959	1221					959	280	1272	1	192	913	1240																																																	1		1113	1115																												
"SC"	2012	"Oconee"	"Westminster 2"	3	1810	165	623	791					623	180	821	1	139	590	796																																																	1		713	717																												
"SC"	2012	"Oragenburg"	"Absentee"	6	0	8627		8807	2		462	475	1560	9524	11133	66	4333		4351	95	3672		3690	93	1539		1545	91	436	147	583																																					39	5610		5626	40	4439		4467																								
"SC"	2012	"Oragenburg"	"Bethel"	6	675	301		331					111	262	378	66	315		318																																																	39	315		316																												
"SC"	2012	"Oragenburg"	"Bolentown"	2	1291		492	504					431	351	785	95	542		546																																																	40	573		576																												
"SC"	2012	"Oragenburg"	"Bowman 1"	6	1394	635		662					197	552	755	66	648		650																																																	39	655		656																												
"SC"	2012	"Oragenburg"	"Bowman 2"	6	828	384		426					207	303	514	66	403		407																																																	39	411		414																												
"SC"	2012	"Oragenburg"	"Branchville 1"	6	1001	415		454					300	280	582	66	433		434																																																	39	445		447																												
"SC"	2012	"Oragenburg"	"Branchville 2"	6	471	193		216					179	111	293	66	199		202																																																	39	206		208																												
"SC"	2012	"Oragenburg"	"Brookdale"	6	1382	591		599					17	593	612	95	593		593																																																	40	594		594																												
"SC"	2012	"Oragenburg"	"Cope"	2	628		251	254					240	193	436	95	302		306																																																	39	303		307																												
"SC"	2012	"Oragenburg"	"Cordova 1"	2	1401		518	529					445	413	863	95	587		596																																																	39	594		606																												
"SC"	2012	"Oragenburg"	"Cordova 2"	2	1570		378	387	6	5		5	293	528	830	66	634		641	95	6		6																																													39	646		653																												
"SC"	2012	"Oragenburg"	"Edisto"	2	962		492	493					454	175	636	95	349		355																																																	39	359		365																												
"SC"	2012	"Oragenburg"	"Elloree 1"	6	964	314		365					246	251	510	66	333		336																																																	39	337		338																												
"SC"	2012	"Oragenburg"	"Elloree 2"	6	736	311		327					78	296	378	66	321		322																																																	39	322		323																												
"SC"	2012	"Oragenburg"	"Emergency"	6	0	0		0	2		0	0	0	0	0	66	22		22	95	14		14	91	8	1	9	93	2		2																																					39	25		25	40	14		15																								
"SC"	2012	"Oragenburg"	"Eutawville 1"	6	1499	490		566					420	366	792	66	524		537																																																	39	519		533																												
"SC"	2012	"Oragenburg"	"Eutawville 2"	6	1836	714		742					154	656	816	66	724		730																																																	39	722		728																												
"SC"	2012	"Oragenburg"	"Failsafe"	6	0	205		210	2		10	10	23	227	251	95	111		111	66	76		76	93	40		40	91	6	0	6																																					39	117		117	40	116		116																								
"SC"	2012	"Oragenburg"	"Failsafe Provisional"	6	0	99		102	2		4	4	17	106	125																																																																																				
"SC"	2012	"Oragenburg"	"Four Holes"	6	529	199		247					264	114	380	93	244		247																																																	39	235		238																												
"SC"	2012	"Oragenburg"	"Holly Hill 1"	6	1751	660		705					400	499	903	66	679		685																																																	39	686		690																												
"SC"	2012	"Oragenburg"	"Holly Hill 2"	6	1802	849		867					148	793	946	66	854		856																																																	39	854		857																												
"SC"	2012	"Oragenburg"	"Jamison"	6	1855	765		826					274	664	941	93	630		634	95	171		174																																													40	817		824																												
"SC"	2012	"Oragenburg"	"Limestone 1"	6	2055	701		761					270	628	908	93	383		387	95	362		368																																													40	750		756																												
"SC"	2012	"Oragenburg"	"Limestone 2"	6	1511	589		643					271	488	766	95	480		486	93	148		149																																													40	642		648																												
"SC"	2012	"Oragenburg"	"Neeses-Livingston"	2	971		369	375					342	219	569	91	216	326	542																																																	40	404		410																												
"SC"	2012	"Oragenburg"	"Nix"	6	1323	673		678					7	685	693	95	678		678																																																	40	677		677																												
"SC"	2012	"Oragenburg"	"North 1"	2	1229		318	325					265	382	652	93	500		501	91	12	21	33																																													40	527		529																												
"SC"	2012	"Oragenburg"	"North 2"	2	1152		387	391	6	1		1	318	336	665	93	495		503																																																	40	516		526																												
"SC"	2012	"Oragenburg"	"Norway"	2	1300		301	305					278	494	778	91	487	269	756																																																	40	616		618																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 1"	6	711	259		285					151	198	354	95	269		271																																																	40	283		286																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 10"	6	779	293		324					176	236	419	95	316		319																																																	40	323		325																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 2"	6	611	251		256					8	260	268	95	181		182	66	74		74																																													39	250		251																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 3"	6	1014	469		476					29	464	494	66	471		472																																																	39	468		469																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 4"	6	2126	1034		1049					2	1082	1085	95	1027		1029	66	9		9																																													39	1038		1039																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 5"	6	591	251		258					20	249	270	95	252		253																																																	39	254		254																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 6"	6	819	328		353					87	303	395	95	337		345																																																	40	343		349																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 8"	6	650	247		287					162	194	358	95	282		288																																																	40	288		295																												
"SC"	2012	"Oragenburg"	"Orangeburg Ward 9"	6	627	264		278					76	242	322	95	273		274																																																	40	272		273																												
"SC"	2012	"Oragenburg"	"Ornageburg Ward 7"	6	783	268		304					215	201	418	95	293		297																																																	40	301		305																												
"SC"	2012	"Oragenburg"	"Pine Hill"	2	1046		316	324	6	69		74	264	389	656	91	376	259	635																																																	40	521		524																												
"SC"	2012	"Oragenburg"	"Providence"	6	1108	488		521					179	425	610	66	511		515																																																	39	504		509																												
"SC"	2012	"Oragenburg"	"Provisional"	2	0		0	0	6	0		0	0	0	0	93	0		0	66	0		0	95	0		0	91	0	0	0																																					40	0		0	39	0		0																								
"SC"	2012	"Oragenburg"	"Rowesville"	6	572	266		291					130	213	347	66	285		286																																																	39	282		284																												
"SC"	2012	"Oragenburg"	"Santee 1"	6	1435	395		454					414	274	695	66	407		409																																																	39	398		400																												
"SC"	2012	"Oragenburg"	"Santee 2"	6	1247	573		583					41	555	598	66	581		582																																																	39	577		578																												
"SC"	2012	"Oragenburg"	"Springfield"	2	1195		345	350					319	416	741	91	425	291	716																																																	40	556		560																												
"SC"	2012	"Oragenburg"	"Suburban 1"	6	869	480		486					6	486	494	93	481		481																																																	40	484		484																												
"SC"	2012	"Oragenburg"	"Suburban 2"	6	789	373		377					6	371	379	95	197		197	93	180		180																																													39	375		375																												
"SC"	2012	"Oragenburg"	"Suburban 3"	6	1434	652		660					69	628	703	66	656		656																																																	39	654		654																												
"SC"	2012	"Oragenburg"	"Suburban 4"	6	577	215		226					77	189	269	66	222		222																																																	39	223		223																												
"SC"	2012	"Oragenburg"	"Suburban 5"	6	1304	574		605					136	532	676	95	581		585	66	8		8																																													39	593		595																												
"SC"	2012	"Oragenburg"	"Suburban 6"	6	783	333		368					152	282	437	95	354		361																																																	40	362		369																												
"SC"	2012	"Oragenburg"	"Suburban 7"	6	1442	442		542					513	273	792	95	493		510																																																	40	540		553																												
"SC"	2012	"Oragenburg"	"Suburban 8"	6	867	304		350					224	234	466	95	336		342																																																	40	349		354																												
"SC"	2012	"Oragenburg"	"Suburban 9"	6	1398	564		585					129	528	665	95	576		581																																																	40	583		585																												
"SC"	2012	"Oragenburg"	"Vance"	6	1459	505		529					168	451	624	66	514		517																																																	39	515		518																												
"SC"	2012	"Oragenburg"	"Whittaker"	6	1264	571		584					60	556	616	93	580		581																																																	39	573		575																												
"SC"	2012	"Pickens"	"Abel"	3	837	255	177	432					155	292	459	3		204	384																																																	1		261	272																												
"SC"	2012	"Pickens"	"Absentee"	3	0	1321	3744	5087					3792	1452	5301	4		1668	1678	5		1575	1588	3		560	1027	10		142	143																																					2		2739	4167	1		455	464																								
"SC"	2012	"Pickens"	"Albert R. Lewis"	3	1161	108	601	709					607	109	731	4		613	616	3		29	56																																													2		489	714																												
"SC"	2012	"Pickens"	"Arial Mill"	3	1000	109	470	579					477	103	590	4		521	524																																																	2		354	565																												
"SC"	2012	"Pickens"	"Brushy Creek"	3	1380	199	660	859					658	209	888	5		759	764																																																	2		464	821																												
"SC"	2012	"Pickens"	"Calhoun"	3	1175	216	260	481					250	232	497	3		223	432																																																	1		349	365																												
"SC"	2012	"Pickens"	"Cedar Rock"	3	1121	104	598	704					598	113	728	5		645	654																																																	2		441	689																												
"SC"	2012	"Pickens"	"Clemson"	3	1406	291	567	863					531	338	895	3		450	811																																																	2		359	501	1		214	218																								
"SC"	2012	"Pickens"	"Crescent Hill"	3	1163	121	562	685					579	128	725	4		654	658																																																	2		503	694																												
"SC"	2012	"Pickens"	"Crestview"	3	1158	121	585	709					584	133	729	5		637	641																																																	2		419	691																												
"SC"	2012	"Pickens"	"Crossroads"	3	1129	94	624	719					613	107	742	4		669	673																																																	2		487	720																												
"SC"	2012	"Pickens"	"Crosswell"	3	1348	159	689	849					699	151	867	10		752	758	5		1	1																																													2		492	830																												
"SC"	2012	"Pickens"	"Dacusville"	3	972	98	534	633					534	102	646	4		572	574																																																	2		433	628																												
"SC"	2012	"Pickens"	"Easley"	3	1172	171	458	630					449	186	654	5		543	545																																																	2		377	601																												
"SC"	2012	"Pickens"	"East Liberty"	3	1007	131	471	602					467	132	616	4		541	547																																																	2		387	585																												
"SC"	2012	"Pickens"	"East Pickens"	3	1150	98	580	680					582	99	695	4		654	659																																																	2		474	686																												
"SC"	2012	"Pickens"	"Emergency"	3	0	0	0	0					0	0	0	5		0	0	10		0	0	3		0	0	4		0	0																																					2		0	0	1		0	0																								
"SC"	2012	"Pickens"	"Failsafe"	3	0	34	91	126					101	34	136	4		54	54	5		34	34	3		10	19	10		6	6																																					2		73	112	1		5	5																								
"SC"	2012	"Pickens"	"Failsafe Provisional"	3	0	16	57	73					57	18	78																																																																																				
"SC"	2012	"Pickens"	"Flat Rock"	3	1132	123	561	685					563	135	716	5		493	496	3		88	139																																													2		420	672																												
"SC"	2012	"Pickens"	"Forest Acres"	3	970	137	410	547					410	145	564	5		475	485																																																	2		334	529																												
"SC"	2012	"Pickens"	"Fruit Mountain"	3	809	103	380	483					379	110	496	5		423	424																																																	2		282	463																												
"SC"	2012	"Pickens"	"Georges Creek"	3	932	109	467	578					471	117	598	5		521	524																																																	2		325	569																												
"SC"	2012	"Pickens"	"Glassy Mountain"	3	1135	100	574	676					588	105	706	4		455	458	5		181	181																																													2		467	678																												
"SC"	2012	"Pickens"	"Griffin"	3	1318	138	696	836					708	143	871	4		782	788																																																	2		582	835																												
"SC"	2012	"Pickens"	"Holly Springs"	3	1266	137	650	787					646	145	804	4		723	725																																																	2		514	768																												
"SC"	2012	"Pickens"	"Issaqueena"	3	861	193	264	458					234	224	477	3		231	428																																																	1		354	359																												
"SC"	2012	"Pickens"	"Lawrence Chapel"	3	1064	158	532	696					512	188	716	3		361	695																																																	1		607	615																												
"SC"	2012	"Pickens"	"Lenhardt"	3	921	141	418	560					421	139	567	5		487	489																																																	2		295	530																												
"SC"	2012	"Pickens"	"McAlister"	3	1023	130	402	532					403	133	545	5		469	471																																																	2		312	505																												
"SC"	2012	"Pickens"	"Mckissick"	3	1148	152	452	605					448	167	625	5		532	536																																																	2		351	575																												
"SC"	2012	"Pickens"	"Morrison"	3	1130	264	401	673					391	297	705	3		319	641																																																	1		527	542																												
"SC"	2012	"Pickens"	"Mountain View"	3	1103	96	493	590					504	93	612	3		192	409	4		172	174																																													2		379	584																												
"SC"	2012	"Pickens"	"Nine Forks"	3	1098	95	598	693					593	101	720	4		636	644																																																	2		486	693																												
"SC"	2012	"Pickens"	"Norris"	3	1030	145	454	602					469	144	625	3		279	515	4		59	59																																													2		380	576																												
"SC"	2012	"Pickens"	"North Central"	3	960	169	412	583					407	185	602	3		290	553																																																	2		362	542																												
"SC"	2012	"Pickens"	"North Liberty"	3	1063	153	450	605					453	152	619	4		539	543																																																	2		384	577																												
"SC"	2012	"Pickens"	"North Pickens"	3	1242	109	606	717					611	111	742	4		690	692																																																	2		503	729																												
"SC"	2012	"Pickens"	"Pendleton"	3	946	97	474	571					479	97	587	5		532	535																																																	2		334	564																												
"SC"	2012	"Pickens"	"Pickensville"	3	1034	140	418	560					432	149	590	5		483	490																																																	2		357	537																												
"SC"	2012	"Pickens"	"Pike"	3	902	173	326	501					318	192	525	3		237	481																																																	1		411	415																												
"SC"	2012	"Pickens"	"Pope Field"	3	870	102	384	488					384	121	515	5		431	435																																																	2		280	480																												
"SC"	2012	"Pickens"	"Praters Creek"	3	819	66	446	512					450	72	532	4		490	491																																																	2		377	511																												
"SC"	2012	"Pickens"	"Provisional"	3	0	16	30	47					32	16	49	3		13	17	5		13	13	4		11	12	10		0	0																																					2		28	38	1		7	7																								
